TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1443526993367109634,🍮คาราเมล,Khuncaramel,834355927327264769,440,25,211,"RT @minimoniarmy: เคยงง ว่าในเมกาบังทันโดนhate speech แรงมาก เช่น corona virus jokes ที่local เล่นเป็นแสนไลค์ 
งงว่าทำไมไม่ฟ้อง เพราะเป็นอี…",th,A.R.M.Y,2021-09-30 10:43:49.000,COVID,negative,0.09,0.02,0.89,"RT @minimoniarmy: I was puzzled that in Megabangtan was hit by a hate speech. Very strong, such as corona virus jokes at Loal. Play hundreds of thousands of likes 
Im confused as to why I didnt sue because I...",0
1443554067750477831,NR,famreunited21,1370072435534540802,0,393,151,"Our families have to travel4-5 countries, paying over $5000 for flights and stays, putting themselves at risk with covid and theft, for a SIMPLE INTERVIEW #ConsularServicesinCuba 
#continueCFRP
@FoxNews  @nytimes
@cnnbrk @CBSNews  @wsvn @ABC @washingtonpost 
 contact👉🏻@camafs",en,,2021-09-30 12:31:24.000,COVID,negative,0.00,0.00,1.00,NULL,0
1443584272258846725,"ai, inactive",henderyforai,1296314065820635136,15019,1054,1101,"RT @bambiessa: haii orang baik, boleh bantu rt? ibu ku nggak ada uang sama sekali, ayah juga nggak kerja. semenjak covid kami kebingungan.…",in,18,2021-09-30 14:31:25.000,COVID,mixed,0.32,0.07,0.61,"RT @bambiessa: hii good people, can you help rt? My mom has no money at all, I dont work either. Since Covid we have been confused...",0
1443614477203685388,Captain Cliff,ProperLookout,823137448783912960,0,2441,2741,"@CIDRAP @cvdall Been waiting patiently for this week's @CIDRAP @mtosterholm podcast.  Not only are COVID-19 booster ""balls &amp; strikes"" needed, there has been so much confusion about them this past week, I can use some help figuring out if we're even still all playing the same sport.  🙂",en,"""Amateurs Advertise"" - TMR",2021-09-30 16:31:27.000,COVID,mixed,0.45,0.05,0.50,NULL,0
1443720201040642050,ale,kbangyedam,1381506249003532289,18642,76,140,"RT @bambiessa: haii orang baik, boleh bantu rt? ibu ku nggak ada uang sama sekali, ayah juga nggak kerja. semenjak covid kami kebingungan.…",in,she/her,2021-09-30 23:31:33.000,COVID,mixed,0.32,0.07,0.61,"RT @bambiessa: hii good people, can you help rt? My mom has no money at all, I dont work either. Since Covid we have been confused...",0
1443765507253882882,Chris,cynic_999,532938535,0,3,2,.@eu_commission @francediplo_en @SpainMFA @ItalyMFA @bmz_bund @CanadaDev @g20org — COVID-19 means that the 128M children living in conflict right now are doubly at risk of missing out on an education. Will you support @EduCannotWait to help all kids #ReturnToLearn? #GlobalCitizen,en,"Perth, Western Australia",2021-10-01 02:31:35.000,COVID,mixed,0.45,0.06,0.49,NULL,0
1443798838523871235,Main-Spitze,mspnachrichten,59098075,0,864,12,"Ärger um Terminvergabe, Wirrwarr um AstraZeneca: Das Jahr im Groß-Gerauer Impfzentrum war extrem fordernd. Die Leiter Andreas Franz und Jochen Melchior wagen einen Rückblick. #grossgerau #impfzentrum #corona

https://t.co/2x50v5UHUI",de,"Germany, Rüsselsheim",2021-10-01 04:44:02.000,COVID,negative,0.00,0.00,1.00,"Trouble about appointments, confusion about AstraZeneca: The year at the Groß-Gerauer Impfzentrum was extremely demanding. The directors Andreas Franz and Jochen Melchior dare to take a look back. #grossgerau #impfzentrum #corona

https://t.co/2x50v5UHUI",0
1443901490624557056,Fernando (JPN) 🇯🇵🇵🇪,jpn_fernando,848196974188797952,118,770,2026,RT @el_pais: 🔴 DIRECTO | La farmacéutica Merck anuncia un fármaco que reduce a la mitad el riesgo de muerte y hospitalización por covid htt…,es,Nagoya - Japón,2021-10-01 11:31:56.000,COVID,negative,0.00,0.01,0.99,RT @el_pais: direct ?? | The pharmaceutical company Merck announces a drug that halves the risk of death and hospitalization due to covid htt...,0
1443916597614166024,Markets Today,marketstodays,570927672,0,10049,55,"Merck said it will seek emergency use approval for a COVID antiviral pill its says can cut the risk of hospitalization and death in at-risk patients by as much as 50%.
https://t.co/M7fgKO1W0j
@mdbaccardax
$MRK",en,"Tamil Nadu, India",2021-10-01 12:31:58.000,COVID,negative,0.00,0.00,1.00,NULL,0
1443977029381091335,ॐ😷,VanStreetDog,468732172,4590,3847,2856,"RT @Reuters: Merck's COVID-19 pill cuts risk of death, hospitalization by 50% in study https://t.co/q6ULCMlWsH https://t.co/8NUPsOn4Qq",en,Vancouver,2021-10-01 16:32:06.000,COVID,negative,0.00,0.00,1.00,NULL,0
1444097856437112838,DanielMaiochi,MaiochiDaniel,1239698563476709377,182,206,1223,"RT @ashishkjha: Great piece by @matthewherper

molnupiravir cut hospitalizations by 50% in among high-risk folks (older, obese, those with…",en,"Poços de Caldas, Brasil",2021-10-02 00:32:13.000,COVID,positive,0.94,0.02,0.04,NULL,0
1444218713545199616,Paul Eckelman,therealwcb5,755964368131547140,6317,61,249,"RT @Reuters: Merck's COVID-19 pill cuts risk of death, hospitalization by 50% in study https://t.co/q6ULCMlWsH https://t.co/8NUPsOn4Qq",en,"San Diego, CA",2021-10-02 08:32:28.000,COVID,negative,0.00,0.00,1.00,NULL,0
1444279124768530441,jamie♡,arohadongmini,1347681523789664257,47,1502,1480,"RT @binanamilk: Eunwoo: After Covid, let's meet and sing and dance together again (non-verbatim my mind got confused AHAH)

CRIES 
#ASTRO_T…",en,minhyuk.junkyu 24/7 ♡,2021-10-02 12:32:31.000,COVID,negative,0.01,0.01,0.98,NULL,0
1444312474807902212,Pere Escobar Solsona,PEscobarSolsona,399362109,0,102,159,"@zi_arerbac @AgullaL @RAYMKIII1 @TxarlyCat @Naobhch Por experiencia, todos los que hablan de un Condado de Barcelona sometido a las leyes y costumbres aragonesas, lo afirman porque confunden Corona con Reino. La figura del ""Rey de la Corona de Aragón"" existe historiográficamente; como título, no ha existido jamás.",es,Castelló de la Plana,2021-10-02 14:45:02.000,COVID,negative,0.01,0.17,0.82,"@zi_arerbac @AgullaL @RAYMKIII1 @TxarlyCat @Naobhch From experience, all those who speak of a County of Barcelona subject to Aragonese laws and customs, affirm it because they confuse Corona with Kingdom. The figure of the King of the Crown of Aragon exists historiographically; as a title, it has never existed.",0
1444369737178300422,Jody Holder,JodyHol13179563,1406269029346590723,206,239,176,"RT @AvoidingMSM: I'd rather remain unvaccinated, leaving me at risk of dying of Covid, than receive the vaccine, which would leave me at ri…",en,,2021-10-02 18:32:35.000,COVID,negative,0.00,0.00,1.00,NULL,0
1444415041835618310,Jacob Scholl,rhcpvikings,237620853,89,450,470,"RT @the_brumby: Ironically, this graph showing wild overestimation of COVID hospitalization risk demonstrates a modicum of common sense

I…",en,"Shoreview, MN",2021-10-02 21:32:36.000,COVID,negative,0.00,0.00,1.00,NULL,0
1444433297937944579,Was soll das?,sinnverloren,1074605827,19,708,691,"RT @risklayer: Tagesendstand 02/10

Am heutigen #Samstag wurden 35* neue #Corona Todesfälle gemeldet. 🕯️🖤
7-Tage-Schnitt: 58

Dazu 6.455* n…",de,"Hessen, Deutschland",2021-10-02 22:45:09.000,COVID,negative,0.00,0.04,0.96,"RT @risklayer: Daily balance 02/10

Today, #Samstag, 35* new #Corona deaths were reported. ?????
7-day average: 58

In addition, 6,455* n...",0
1444475453687934977,Sarah,sarahmom123,2904048482,1593,948,2014,RT @Liz_Wheeler: 37yo healthy Catholic mother who determined the risk of the COVID vaccine outweighed the risk of COVID… coerced into getti…,en,,2021-10-03 01:32:39.000,COVID,negative,0.00,0.01,0.99,NULL,0
1444671867650990090,💉Snowboot💉😷,SnowbootsLove,79442114,7,363,1437,"RT @EsoInfo1: Das individuelle Einzelrisiko für jedes Kind ist zwar recht gering, an Covid19 zu versterben, allerdings gibt es noch weitere…",de,,2021-10-03 14:33:08.000,COVID,negative,0.00,0.00,1.00,"RT @EsoInfo1: The individual risk for each child to die of Covid19 is quite low, but there are other...",0
1444705186308558850,🙊🙉🙈Missy🙊🙉🙈,Missy51832227,1300722731500146688,0,131,209,"@dasolli2 @JosefK14910210 Ja von dir.... denn du kennst meine Gruende nicht die das belegen.... 

Lern erst mal Medizin ... dann darfste weiter blubbern..... 

MEIN RISIKO AN NW ZU STERBEN... IST HOEHER ALS MIT CORONA UEBERHAUPT  IN KONTAKT ZU KOMMEN....

10 % POSITIV GETESTETE IN 20 Monaten vs 100% NW...",de,,2021-10-03 16:45:32.000,COVID,negative,0.18,0.00,0.82,"@dasolli2 @JosefK14910210 Yes from you.... for you do not know my reasons that prove this.... 

First learn medicine ... then you can continue bubbling... 

MY RISK OF DYING FROM NW... IS HIGHER THAN COMING INTO CONTACT WITH CORONA AT ALL....

10% TESTED POSITIVE IN 20 months vs 100% NW...",0
1444765616989167625,Wim Junte,junte_w,2861249795,31,282,183,RT @ArnoWellens: Exact. Aan een gemeenschappelijk elektronische patiëntendossier zitten gigantische risico’s. Zonder debat wordt het ingevo…,nl,,2021-10-03 20:45:40.000,COVID,negative,0.00,0.13,0.87,"RT @ArnoWellens: Exactly. There are enormous risks associated with a common electronic health record. Without debate, the ...",0
1444931771032821760,Astrid,Jokkemokke,90252206,2,84,199,"RT @risklayer: #Australia has passed 80% first dose #Corona vaccination for people aged 16+ and still rising quickly. Keep it up!

Unfortun…",en,"Innenstadt-West, Dortmund",2021-10-04 07:45:54.000,COVID,neutral,0.11,0.84,0.05,NULL,0
1444931797888950273,SaarlAudioslave,SaarlAudioslave,158389642,2,577,1732,"RT @risklayer: #Australia has passed 80% first dose #Corona vaccination for people aged 16+ and still rising quickly. Keep it up!

Unfortun…",en,Germany,2021-10-04 07:46:00.000,COVID,neutral,0.11,0.84,0.05,NULL,0
1444989048603484161,Rick Schrenker,Raster54,138809924,557,380,150,"RT @JamesSurowiecki: Given that vaccines reduce the risk of death in younger people to almost zero, it's absolutely brutal that 4000 people…",en,"North Reading, MA",2021-10-04 11:33:30.000,COVID,negative,0.00,0.00,1.00,NULL,0
1445200507551682563,Nick_Zen,Nick_Zen,296070902,26,1446,5002,"RT @EricTopol: Obesity and diabetes are risk factors for severe Covid, breakthrough infections, and #LongCovid. A new review  @TheLancetEnd…",en,,2021-10-05 01:33:46.000,COVID,negative,0.00,0.02,0.98,NULL,0
1445336436161404939,Swarajya,SwarajyaMag,2451476942,0,302877,678,"All You Need To Know About Merck’s Covid Pill That Cuts Risk Of Death And Hospitalisation By 50 Per Cent
https://t.co/PaxM1Bp01l",en,India,2021-10-05 10:33:54.000,COVID,negative,0.00,0.00,1.00,NULL,0
1445442159612727296,𝐌𝐢𝐜𝐡𝐚𝐞𝐥 𝐒𝐜𝐨𝐟𝐢𝐞𝐥𝐝 ♎,fox_river2005,1314950064675131394,30,5583,2613,"RT @samiekimberly26: Did you that people living With HIV have a higher risk of becoming seriously ill from COVID-19?

Spare 3minutes only a…",en,"Utah, USA",2021-10-05 17:34:00.000,COVID,negative,0.00,0.00,1.00,NULL,0
1445487490689757188,mk-u,mku50736754,1399528882072653826,0,51,48,@LucieLaurier Ils mettent la vie de mes enfants en danger. Ils ont le double de chance d'hospitalisation sans même le covid. La science est clair une hospitalisation du au surpoids est un enfant qui n'a pas sa chirurgie. https://t.co/7QlJlPd5UH,fr,,2021-10-05 20:34:08.000,COVID,negative,0.02,0.02,0.96,@LucieLaurier They are putting my childrens lives at risk. They have double the chance of hospitalization without even covid. Science is clear a hospitalization due to overweight is a child who does not have his surgery. https://t.co/7QlJlPd5UH,0
1445611490518585356,PräventionStattIntervention🔴🚸,PraventionI,1301129989526560774,2,329,549,RT @TFruehmark: Ausbruch trotz eingehaltener Sicherheitsregeln: Wie die Öffentlichkeit über das Corona-Risiko in Schulen getäuscht wurde ht…,de,,2021-10-06 04:46:52.000,COVID,negative,0.00,0.00,1.00,RT @TFruehmark: Outbreak despite compliance with safety rules: How the public was deceived about the corona risk in schools ht...,0
1445638520630956043,Capella 🟧⬛️ #JUSTSAYNO 🇬🇧,RA05h09mDec45,196962103,0,281,426,@tedtodorov @swingerofbirch @daringfireball Not true! Far more adverse reactions with this jab than the flu jab for example. And covid is not a great risk to the younger and fitter. And of course the jab doesn’t prevent transmission anyway. Seems fairly rational.,en,Auriga,2021-10-06 06:34:16.000,COVID,negative,0.01,0.00,0.99,NULL,0
1445641683136221192,ᴍᴇʟᴀɴɪᴇ,mohnfe,1268619453178224642,0,108,425,"@theotherphilipp @diebasispartei 1. Impfung schützt vor Infektion. Nur nicht zu 100%. Vor allem: schützt vor schwerem Verlauf.
2. Verhindert Weitergabe. Nicht 100%. Aber besser als ohne!
3. Daten EINDEUTIG für Kinder: Corona ist ca. 5x gefährlicher als Grippe.
4. Myokarditis-Risiko ist da, aber nicht 20x höher.",de,"Auf dem Boden, meistens.",2021-10-06 06:46:50.000,COVID,mixed,0.32,0.16,0.52,"@theotherphilipp @diebasispartei 1. Vaccination protects against infection. Just not 100%. Above all: protects against severe course.
2. Prevents sharing. Not 100%. But better than without!
3. Data UNIQUE for children: Corona is about 5x more dangerous than flu.
4. Myocarditis risk is there, but not 20x higher.",0
1445895275420127235,Marcus the KNIGHT of the Darkness,blanketcrap,188143601,18,19876,18652,"RT @unenergy: @MrKRudd The Morrison Trifecta :
• Sovereign Risk - breaking mega-deals
• National Security - Now a Nuke target, 10-15 more y…",en,Mt Morgan,2021-10-06 23:34:31.000,COVID,negative,0.04,0.46,0.50,NULL,0
1445955691475181571,Zero Trust,ZTSecure,1345652009618255872,2,74,2,"RT @akbarth3great: Heart risks rare after Pfizer Covid vaccination, study finds - NBC News https://t.co/4AyNKHcBzj",en,Your Network,2021-10-07 03:34:36.000,COVID,negative,0.03,0.44,0.53,NULL,0
1446031209990066178,Il Giorno,qn_giorno,215954645,0,15080,38,"Focolai #Covid e pochi vaccinati: ecco i Comuni in zona rossa (e quelli che la rischiano)
https://t.co/LpwviR1Fr7",it,Italia,2021-10-07 08:34:41.000,COVID,negative,0.00,0.00,1.00,"Outbreaks #Covid and few vaccinated: here are the municipalities in the red zone (and those who risk it)
https://t.co/LpwviR1Fr7",0
1446106725250056197,✽ Dandelion ✽,dandeli0n_wish,1173497978952093696,54,535,691,RT @katzen_jammer: Swedia dan Denmark menghentikan pemakaian vaksin Moderna utk usia &lt;30 tahun karena terjadi peningkatan risiko Myocarditi…,in,"Granada, Spain",2021-10-07 13:34:45.000,COVID,negative,0.00,0.01,0.99,RT @katzen_jammer: Sweden and Denmark stop using Moderna vaccine for &lt;30 due to increased risk of Myocarditi...,0
1446212443068321795,the agustín,theagvstin,1129801745083883521,137,404,389,RT @rquiroga777: Se habla mucho sobre riesgos de miocarditis en adolescentes asociados a vacunación con vacunas a ARNm (Pfizer y Moderna).…,es,,2021-10-07 20:34:50.000,COVID,negative,0.01,0.04,0.95,RT @rquiroga777: There is a lot of talk about risks of myocarditis in adolescents associated with vaccination with mRNA vaccines (Pfizer and Moderna)....,0
1446378582822039583,Joekane 🇵🇸🇮🇪🇵🇸,Joekane70,1035628947969597452,0,906,2038,"@Francis_Hoar Last year flu deaths were covid deaths to sell the jab. This year they need to be flu deaths as otherwise it'll show the jabs don't work (as we know).
But, because of the risk of harm now, caused by lockdown, they'll have to be compulsory.

Kerching for the profits",en,,2021-10-08 07:35:01.000,COVID,negative,0.00,0.00,1.00,NULL,0
1446804609448689664,Marjan Bouwmeester,MaBouwmeester,128268570,0,2,26,@VerburghPastoor Schijnt dat Corona voor ongeborenen en zwangeren ook dramatisch uit kan pakken. Wat denk je dat er gebeurd zou zijn als ze Corona had gekregen? Het blijft afwegen van risico’s en het blijft als individu rampzalig als je dit treft. Sterkte!,nl,"Tynaarlo, Nederland",2021-10-09 11:47:53.000,COVID,negative,0.00,0.00,1.00,@VerburghPastoor It seems that Corona can also have a dramatic unborn and pregnant pregnancy. What do you think would have happened if she had gotten Corona? It continues to weigh risks and it remains disastrous as an individual if you hit this. Strength!,0
1446846794030272515,Data Mexico,DataMexico1,1098394902365270016,0,32,25,La semana pasada la farmacéutica Merck anunció que su nueva pastilla para tratar covid-19 redujo 50% el riesgo de hospitalización y muerte. https://t.co/upEEFkR3a8,es,,2021-10-09 14:35:31.000,COVID,negative,0.00,0.00,1.00,"Last week, pharmaceutical company Merck announced that its new pill to treat COVID-19 reduced the risk of hospitalization and death by 50%. https://t.co/upEEFkR3a8",0
