TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1440113703324725250,حسن أبوبكر العولقي,Holaqi,439491682,0,7555,3893,"صحيفة عكاظ/ #الطيران_المدني"": اعتماد حالة التحصين للمقيمين عبر«توكلنا» أو منصة «قدوم» قبل تصعيدهم للطائرة المغادرة إلى المملكة #عاجل #تطبيق_عكاظ #Corona  - عبر تطبيق نبض @NabdApp
 https://t.co/BSB1RiMuMd",ar,الرياض,2021-09-21 00:40:37.000,COVID,neutral,0.00,0.95,0.05,"Okaz/#???????_??????: Adopting the immunization status of residents through Tawaklina or the Coming platform before they escalate the plane departing for the Kingdom of #???? #?????_???? #Corona - by applying a pulse @NabdApp
 https://t.co/BSB1RiMuMd",0
1440158991695302662,NEXIT,nexit72545251,1298651572507901952,25,152,205,"RT @TheDawn3121: Ik hoor overal op tv dat we een kabinet nodig hebben om de belangrijkste problemen op te lossen. 
1 klimaat 
2 woningen 
3…",nl,,2021-09-21 03:40:35.000,COVID,negative,0.23,0.01,0.76,"RT @TheDawn3121: I hear all over TV that we need a cabinet to solve the most important problems. 
1 climate 
2 houses 
3...",0
1440216350576635918,Dora,DoraResists,1252794343024443392,1,4116,4756,"RT @lizard817: @GovRonDeSantis “Miami International Airport is number one, with more than 500 employees testing positive.
The Fort Lauderda…",en,,2021-09-21 07:28:30.000,COVID,neutral,0.14,0.84,0.02,NULL,0
1440337176193994758,Tinkerbell,KathyDu19585540,1418982494267904005,289,1663,3191,RT @RonFilipkowski: Three of the five worst airports for covid infections among TSA employees are in Florida. https://t.co/TLvGEtT2XX,en,,2021-09-21 15:28:37.000,COVID,negative,0.00,0.00,1.00,NULL,0
1440457999198289923,Free By Default,YouHate12,1313189441398280198,0,12,142,@PlanetJStokes Please explain... What is a season change indicator? How many seasons changes after covid have you had?,en,,2021-09-21 23:28:44.000,COVID,neutral,0.05,0.92,0.03,NULL,0
1440473101817446405,Matthew Carranco,Warpali,280370617,475,37,436,"RT @hulu: Watch Stewie and Brian travel inside Peter’s body to explain how vaccines work in this new #FamilyGuy Short! 💉

Have questions ab…",en,,2021-09-22 00:28:44.000,COVID,neutral,0.06,0.89,0.05,NULL,0
1440488204373614596,Miriam Macias,MiriamM48667634,1175940750514806787,0,663,901,"Queiroga com COViD, ou seja já saiu do Brasil com COViD. A comitiva nem teste para viajar fez? Que governo é este gente? Um médico que é ministro da saúde descuidado, que se presta a integrar uma equipe negacionista não pode ser levado a sério. Meus amigos, que desastre de viagem",pt,,2021-09-22 01:28:45.000,COVID,negative,0.01,0.05,0.94,"Queiroga with COViD, i.e. has already left Brazil with COViD. Didnt the entourage even test to travel do? What government is these people? A doctor who is careless health minister who lends himself to being part of a denialist team cannot be taken seriously. My friends, what a travel disaster",0
1440624132173926406,Lizster,Lizster3,1047087280815529984,1156,103,125,"RT @VixL: 200 covid deaths a day. 1500 a week. 6000 a month.

And nothing being done to mitigate.

How is this remotely acceptable?",en,Scotland and proud,2021-09-22 10:28:53.000,COVID,negative,0.00,0.06,0.94,NULL,0
1441034952380796929,Adriana Victoria,Adriana0_5,1433551072182915075,603,20,6,"RT @chefkiwilimon: ¡Corónate como el rey de las fiestas con estos #TACOS al PASTOR! 🍍👑
Receta 👉 https://t.co/Brvwc5cNo2 https://t.co/bxYjQv…",es,,2021-09-23 13:41:20.000,COVID,neutral,0.11,0.87,0.02,"RT @chefkiwilimon: Unite yourself as the king of the holidays with these #TACOS to the SHEPHERD! ????
Recipe ?? https://t.co/Brvwc5cNo2 https://t.co/bxYjQv...",0
1441080308162605061,Arredondo Blake Ivan,pandapoetics100,154665823,0,92,215,"Que paso Toño Buenos días @aesquinca aquí no mas Saludando A ver si al rato te pones algo de Twenty one pilots pus no las ppr el hype del corona Capital

👽👽✌️✌️",es,"CDMX ",2021-09-23 16:41:34.000,COVID,positive,0.61,0.09,0.30,"That step Toño Good morning @aesquinca here no more Greeting To see if after a while you put on something of Twenty one pilots pus no las ppr the hype of the corona Capital

????????",0
1441170894261477381,Advokaat Rebben,AdvokaatR,2166582023,210,2163,4999,"RT @AdJetten: hoor net van een kennis dat haar ex corona heeft
is hij erg ziek?
zoals bij een griep, zegt ze. hij gaat zaterdag op vakantie…",nl,"Tilburg, The Netherlands",2021-09-23 22:41:31.000,COVID,negative,0.02,0.03,0.95,"RT @AdJetten: just heard from an acquaintance that her ex has corona
is he very sick?
like a flu, she says. hes going on holiday on Saturday...",0
1441228244301148162,studio 23,no23_massage,1134348916541935617,0,2676,146,Adriana slim blonde available now til late to book call 0459629296 or walk-ins welcome covid safe plan in place 23 Humphries tce Kilkenny ❤️ @Snapchat @HotAussieGirls @PunterPlanet @Aussiegirlsonly @Jethro802 @blushpage @GirlsCracker https://t.co/9EVQOYzrCK,en,"Adelaide, South Australia",2021-09-24 02:29:24.000,COVID,neutral,0.02,0.98,0.00,NULL,0
1441333966007508995,Angelo Ciribini,Ciribini,327024457,0,2252,1296,"@Miti_Vigliero ""We found that the universal use of face masks on the flight, together with the plane's ventilation system, significantly decreased the infectivity of COVID-19"" https://t.co/FJHTNeoUXz",en,,2021-09-24 09:29:30.000,COVID,neutral,0.01,0.97,0.02,NULL,0
1441397475751825427,klaussiewaussie,KoelemanTinie,3121510662,0,208,257,@telegraaf Dit gaat niet meer om Corona !!!! Mensen die dit echt niet zien zijn te dom om op deze aardkloot rond te lopen 🤮🤷🏻‍♀️,nl,,2021-09-24 13:41:52.000,COVID,negative,0.00,0.00,1.00,@telegraaf This is no longer about Corona !!!! People who really dont see this are too stupid to walk around on this planet ?????? ??,0
1441472999127851009,Rafael Martinez,Rafikihuelum,111507725,0,185,824,"@Corona_Futbol Se viene un vuelo brillante, con gol 🦅💙💛⚽
 “Si hay Corona hay futbol”  #HechosParaBrillar 85",es,"Álvaro Obregón, Venustiano Car",2021-09-24 18:41:58.000,COVID,positive,0.92,0.07,0.01,"@Corona_Futbol A brilliant flight is coming, with a goal ???????
 If there is Corona there is football #HechosParaBrillar 85",0
1441575610342461445,Horte M,hmongem,701847757,0,13,213,"@LindaPadillaG @AlexRuiz3106 @VictorMendozaL Pero en noviembre en avión exigirán esquema de vacunación completo, actualmente solamente prueba covid negativa",es,,2021-09-25 01:29:43.000,COVID,negative,0.01,0.14,0.85,"@LindaPadillaG @AlexRuiz3106 @VictorMendozaL But in November by plane they will demand a complete vaccination schedule, currently only negative covid test",0
1441756845199167493,CLEM’ZER,PointGreenz,29505922,2,2209,794,"RT @Strategies: #TRIBUNE «En réduisant les déplacements, le covid a mis le quotidien au cœur des publications sur Instagram. Ainsi est né l…",fr,,2021-09-25 13:29:53.000,COVID,neutral,0.02,0.96,0.02,"RT @Strategies: #TRIBUNE By reducing travel, covid has put everyday life at the heart of Instagram posts. Thus was born the...",0
1441771948594315276,JM,ubrjacopo,1397689458,23905,113,1041,"RT @FamilyGuyonFOX: Watch the new #FamilyGuy Short! Stewie and Brian travel inside Peter’s body to explain how vaccines work.

Have questio…",en,London,2021-09-25 14:29:54.000,COVID,neutral,0.11,0.84,0.05,NULL,0
1441865698418958338,PRAGALATHAN,PRAGALA67821007,1368826920905834502,82,2,22,RT @CMOGuj: CM Shri @Bhupendrapbjp felicitated the winners of Travel &amp; Tourism Excellence Awards 2021 in 26 categories at a function organi…,en,,2021-09-25 20:42:25.000,COVID,neutral,0.03,0.97,0.00,NULL,0
1442001619579670531,jignesh somaiya,jigneshsomaiya7,1392382668646457345,165,19,35,RT @CMOGuj: CM Shri @Bhupendrapbjp felicitated the winners of Travel &amp; Tourism Excellence Awards 2021 in 26 categories at a function organi…,en,"Anjar, India",2021-09-26 05:42:31.000,COVID,neutral,0.03,0.97,0.00,NULL,0
1442062036146470912,Ece,yasiyozbro,1431197007176159234,7,194,202,"RT @hraamannn: Hastalıktan ölüyorum, yataktan çıkamıyorum. Tatile gitmedim corona boyunca fakat okul için kalacak yer aramak zorunda kalara…",tr,"İstanbul, Türkiye",2021-09-26 09:42:36.000,COVID,negative,0.00,0.00,1.00,"RT @hraamannn: Im dying of the disease, I cant get out of bed. I didnt go on holiday but I had to look for a place to stay for school...",0
1442149519697666049,Ian Zoell #WIPA,IanZoell,1405176908845776899,0,63,106,@RMVB4Flight @CBCNews With our without congenital heart failure and other adverse effects?  The game of COVID roulette. https://t.co/EaN2WARWEE,en,,2021-09-26 15:30:13.000,COVID,negative,0.11,0.06,0.83,NULL,0
1442197956430598150,Ted,tedvd,30838893,0,25,84,@geertwilderspvv @MonaKeijzer @hugodejonge De QR op de corona pas van het kabinet (uitzonderingen daargelaten zoals Mona) https://t.co/tEw8zgFGrX,nl,"Rotterdam, South Holland",2021-09-26 18:42:42.000,COVID,neutral,0.01,0.62,0.37,@geertwilderspvv @MonaKeijzer @hugodejonge The QR on the corona pass from the cabinet (with exceptions such as Mona) https://t.co/tEw8zgFGrX,0
1442243225809391617,Freddy,EinfachFreddy,342900911,0,2579,1309,"Dear queer and/or otherwise marginalised Fellows on Twitter. War mir eine Freude mit Euch. Durch's Corona-HomeOffice-Privileg mit gleichzeitiger Isolation habt Ihr mich (vermutlich ohne es zu wissen) mit-getragen. Wir bleiben in Kontakt, ich plane, beruflich am Ball zu bleiben.",de,"Bremen, Germany",2021-09-26 21:42:35.000,COVID,mixed,0.64,0.04,0.32,"Dear queer and/or otherwise marginalised Fellows on Twitter. Was a joy for me with you. Through the Corona home office privilege with simultaneous isolation, you have supported me (probably without knowing it). We stay in touch, I plan to stay on the ball professionally.",0
1442300536011857923,WJZ | CBS Baltimore,wjz,24920395,0,258482,569,"The weather is perfect for an early fall trip, and let's not forget about the upcoming holidays. Many Americans plan to travel over the next few months, but COVID remains in the back of many people’s minds. https://t.co/xIk5uMb5BV",en,Baltimore,2021-09-27 01:30:19.000,COVID,positive,0.99,0.01,0.00,NULL,0
1442330763081383937,Devil's Child 🚜🚜🚜 #FJB,CJDanielsFarms,1044663875000504320,3482,5038,5108,"RT @laurenboebert: Two-year-olds are getting forced off planes for not wearing masks while Mayorkas just released 12,000+ illegals into the…",en,"NW Minnesota ",2021-09-27 03:30:25.000,COVID,negative,0.00,0.00,1.00,NULL,0
1442348962011402248,Ümit Söker,mit23248875,1302120095603449856,0,10,274,@AirportCGN @octopusjig Ach komm hör mir auf ey. Während man sein Gepäck abgibt ist es so voll dort alle stehen nebeneinander und fast niemand mit Maske dann sperrt ihr noch die Sitze wegen Corona Maßnahmen oder was.  🤣,de,,2021-09-27 04:42:44.000,COVID,negative,0.00,0.07,0.93,@AirportCGN @octopusjig Oh come listen to me on ey. While you drop off your luggage it is so crowded there everyone stands next to each other and almost no one with mask then you still lock the seats because of Corona measures or what.  ??,0
1442379182319693828,OMOTENASI,vivalatinenja,725507540566466560,0,559,594,"@prensa_libre El país recomienda que se abstenga de viajar en este desastre de corona tanto como sea posible.

Este reportero es estúpido y recomienda viajar. https://t.co/xiIA0O3XVc",es,miyoshi-shi hiroshima,2021-09-27 06:42:49.000,COVID,negative,0.00,0.01,0.99,"@prensa_libre The country recommends that you refrain from traveling in this corona disaster as much as possible.

This reporter is stupid and recommends traveling. https://t.co/xiIA0O3XVc",0
1442421379169669120,Graham Quincy,tinmangraham96,297634566,232,19,1906,RT @Arrianna_Planey: Negative eugenics has been an undercurrent in the popular discourse around the COVID pandemic- esp since it became cle…,en,,2021-09-27 09:30:30.000,COVID,negative,0.02,0.02,0.96,NULL,0
1442466688209874949,佐一 宇宙一かわいい毛玉社長ななみ🐈(14)のげう゛ぉく,Nana0773Nana,3098162948,19,2142,780,RT @DIPEx_Japan: 9月6日に「新型コロナウイルス感染症の語り」パイロット版を公開しました。https://t.co/YqiEc4npVe　2021年1月～3月に行われた10名のCOVID-19の患者さんとご家族へのインタビューの一部を映像・音声・テキストの形式で…,ja,ほかいどー,2021-09-27 12:30:32.000,COVID,neutral,0.00,0.98,0.02,"RT @DIPEx_Japan: On September 6, we released a pilot version of The 30th Coronavirus Infection. https://t.co/YqiEc4npVe Part of the interviews with 10 COVID-19 patients and their families from January to March 2021 were conducted in the form of video, audio and text...",0
1442542202756993026,vega,vega_Valdemoro,1365845955698950148,3,6,32,"RT @ACUSVAL: Ante la saturación de pasajeros en la L-7 de buses urbanos de #Valdemoro, incumpliendo las normas #COVID provocando que muchos…",es,"Valdemoro, España",2021-09-27 17:30:36.000,COVID,neutral,0.01,0.93,0.06,"RT @ACUSVAL: Given the saturation of passengers on the L-7 of urban buses of #Valdemoro, breaching the rules #COVID causing many...",0
1442663020081999874,楊逸,q_iyang,1246662798450372608,2,261,65,RT @tokogriff_s: Army Doctor Aerospace Medicine Specialist LTC. Theresa Long Calls On Pentagon To Ground ALL Pilots That Have Taken COVID S…,en,,2021-09-28 01:30:42.000,COVID,neutral,0.02,0.96,0.02,NULL,0
1442798941402185731,Mannus,Mannus791029,967517213690421249,5,84,99,"RT @LilyBM26: Our families have to travel4-5 countries, paying over $5000 for flights and stays, putting themselves at risk with covid and…",en,"West Palm Beach, FL",2021-09-28 10:30:48.000,COVID,negative,0.00,0.02,0.98,NULL,0
1443267119785787395,Stina11M11,Stina11M11,1239605745148026880,876,39,114,RT @ChuckCallesto: BREAKING REPORT: United Airlines SET TO TERMINATE 593 Workers for Refusing The COVID-19 Vaccine...,en,"British Columbia, Canada",2021-09-29 17:31:10.000,COVID,negative,0.00,0.12,0.88,NULL,0
1443270241891627010,Luci 🚩🚩🚩🚩🚩,Helektra6,1266965343563644929,0,884,1076,"@marcelo_semer @LULAinocente_ Tem horas q eu juro q eu aceito de bom grado o corona vírus... pq o ser humano em geral, e muito particularmente o brasileiro de hoje são desnecessários ao planeta...",pt,Brasil,2021-09-29 17:43:34.000,COVID,negative,0.00,0.00,1.00,"@marcelo_semer @LULAinocente_ Have hours q I swear q I willingly accept the corona virus ... pq the human being in general, and very particularly the Brazilian today are unnecessary to the planet ...",0
1443357734414471170,EMRailgun,EM_Railgun,856298356544610306,13,1273,4087,"RT @Forbes: Norway and Bulgaria are now at ""very high risk"" for travel due to Covid-19 https://t.co/38K2rfup2m https://t.co/BkrL2XDlLP",en,"Houston, TX",2021-09-29 23:31:14.000,COVID,negative,0.00,0.00,1.00,NULL,0
1443478555661422592,local james-Bond 🇬🇭🦅😹,seyi_moneygram,1140056232729960448,13,1368,1310,"RT @iSlimfit: Nigerians buy Covid-19 vaccine cards for N8,000 at the Airport, without getting vaccinated. 😩🙆🏽‍♂️",en,"Everywhere ",2021-09-30 07:31:20.000,COVID,neutral,0.08,0.83,0.09,NULL,0
1443554067750477831,NR,famreunited21,1370072435534540802,0,393,151,"Our families have to travel4-5 countries, paying over $5000 for flights and stays, putting themselves at risk with covid and theft, for a SIMPLE INTERVIEW #ConsularServicesinCuba 
#continueCFRP
@FoxNews  @nytimes
@cnnbrk @CBSNews  @wsvn @ABC @washingtonpost 
 contact👉🏻@camafs",en,,2021-09-30 12:31:24.000,COVID,negative,0.00,0.00,1.00,NULL,0
1443599374815141892,Beverly Nichols 🕊️🌎🐾🏜️🏞️,beverlynichols,118149143,619,4134,4991,"RT @kylegriffin1: Sen. Dianne Feinstein has introduced the U.S. Air Travel Public Safety Act, a bill that would require all passengers on d…",en,Las Vegas NV 🏴‍☠️RaiderNation,2021-09-30 15:31:26.000,COVID,neutral,0.01,0.97,0.02,NULL,0
1443599375767330820,@KellyHenry,orlandomustang4,59427578,619,1488,4277,"RT @kylegriffin1: Sen. Dianne Feinstein has introduced the U.S. Air Travel Public Safety Act, a bill that would require all passengers on d…",en,"Orlando, Florida",2021-09-30 15:31:26.000,COVID,neutral,0.01,0.97,0.02,NULL,0
1443689994439335946,Merlina reloaded,MerlinaReloaded,1397649615558742018,29,1350,1342,"RT @Maraca2: Así la esposa de un funcionario del IMSS, viajando en aeronaves oficiales a costa del traslado de vacunas anti covid…
La influ…",es,,2021-09-30 21:31:31.000,COVID,neutral,0.08,0.89,0.03,"RT @Maraca2: So the wife of an IMSS official, traveling in official aircraft at the cost of the transfer of anti-covid vaccines...
The influence...",0
